Athlete	Age	Country	Year	Closing_Ceremony_Date	Sport	Gold_Medals	Silver_Medals	Bronze_Medals	Total_Medals
Michèle_Moser	26	Switzerland	2006	2/26/06	Curling	0	1	0	1
Mark_Nichols	26	Canada	2006	2/26/06	Curling	1	0	0	1
Amy_Nixon	28	Canada	2006	2/26/06	Curling	0	0	1	1
Anette_Norberg	39	Sweden	2006	2/26/06	Curling	1	0	0	1
Mirjam_Ott	34	Switzerland	2006	2/26/06	Curling	0	1	0	1
Joe_Polo	23	United_States	2006	2/26/06	Curling	0	0	1	1
Shawn_Rojeski	34	United_States	2006	2/26/06	Curling	0	0	1	1
Teemu_Salo	32	Finland	2006	2/26/06	Curling	0	1	0	1
John_Shuster	23	United_States	2006	2/26/06	Curling	0	0	1	1
Valeria_Spälty	22	Switzerland	2006	2/26/06	Curling	0	1	0	1
Anna_Svärd-Le_Moine	32	Sweden	2006	2/26/06	Curling	1	0	0	1
Markku_Uusipaavalniemi	39	Finland	2006	2/26/06	Curling	0	1	0	1
Don_Bartlett	41	Canada	2002	2/24/02	Curling	0	1	0	1
Laurence_Bidaud	33	Switzerland	2002	2/24/02	Curling	0	1	0	1
Flemming_Davanger	38	Norway	2002	2/24/02	Curling	1	0	0	1
Luzia_Ebnöther	30	Switzerland	2002	2/24/02	Curling	0	1	0	1
Markus_Eggler	33	Switzerland	2002	2/24/02	Curling	0	0	1	1
Tanya_Frei	29	Switzerland	2002	2/24/02	Curling	0	1	0	1
Damian_Grichting	28	Switzerland	2002	2/24/02	Curling	0	0	1	1
Debbie_Knox	33	Great_Britain	2002	2/24/02	Curling	1	0	0	1
Kelley_Law	36	Canada	2002	2/24/02	Curling	0	0	1	1
Fiona_MacDonald	27	Great_Britain	2002	2/24/02	Curling	1	0	0	1
Kevin_Martin	35	Canada	2002	2/24/02	Curling	0	1	0	1
Rhona_Martin	35	Great_Britain	2002	2/24/02	Curling	1	0	0	1
Margaret_Morton	34	Great_Britain	2002	2/24/02	Curling	1	0	0	1
Diane_Nelson	43	Canada	2002	2/24/02	Curling	0	0	1	1
Torger_Nergård	27	Norway	2002	2/24/02	Curling	1	0	0	1
Cheryl_Noble	45	Canada	2002	2/24/02	Curling	0	0	1	1
Mirjam_Ott	30	Switzerland	2002	2/24/02	Curling	0	1	0	1
Bent_Ånund_Ramsfjell	34	Norway	2002	2/24/02	Curling	1	0	0	1
Marco_Ramstein	23	Switzerland	2002	2/24/02	Curling	0	0	1	1
Janice_Rankin	30	Great_Britain	2002	2/24/02	Curling	1	0	0	1
Nadia_Röthlisberger	29	Switzerland	2002	2/24/02	Curling	0	1	0	1
Carter_Rycroft	24	Canada	2002	2/24/02	Curling	0	1	0	1
Andi_Schwaller	31	Switzerland	2002	2/24/02	Curling	0	0	1	1
Christof_Schwaller	35	Switzerland	2002	2/24/02	Curling	0	0	1	1
Julie_Sutton-Skinner	33	Canada	2002	2/24/02	Curling	0	0	1	1
Ken_Tralnberg	45	Canada	2002	2/24/02	Curling	0	1	0	1
Pål_Trulsen	39	Norway	2002	2/24/02	Curling	1	0	0	1
Lars_Vågberg	34	Norway	2002	2/24/02	Curling	1	0	0	1
Don_Walchuk	38	Canada	2002	2/24/02	Curling	0	1	0	1
Georgina_Wheatcroft	36	Canada	2002	2/24/02	Curling	0	0	1	1
Tobias_Angerer	32	Germany	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Lars_Berger	30	Norway	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Dario_Cologna	23	Switzerland	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Miriam_Gössner	19	Germany	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Odd-Bjørn_Hjelmeset	38	Norway	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Martin_Jak_	23	Czech_Republic	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Therese_Johaug	21	Norway	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Irina_Khazova	25	Russia	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Nataliya_Korostelyova	28	Russia	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Martin_Koukal	31	Czech_Republic	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Nikita_Kryukov	24	Russia	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Virpi_Kuitunen	33	Finland	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Riitta-Liisa_Lassila-Roponen	31	Finland	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Jirí_Magál	32	Czech_Republic	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Petra_Majdic	30	Slovenia	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Nikolay_Morilov	23	Russia	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Pirjo_Muranen	28	Finland	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Aleksandr_Panzhinsky	20	Russia	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Øystein_Pettersen	27	Norway	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Aleksey_Petukhov	26	Russia	2010	2/28/10	Cross_Country_Skiing	0	0	1	1
Pietro_Piller_Cottrer	35	Italy	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Daniel_Richardsson	27	Sweden	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Vibeke_Skofterud	29	Norway	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Kristina__migun-Vähi	32	Estonia	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Anders_Södergren	32	Sweden	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Kristin_Størmer_Steira	28	Norway	2010	2/28/10	Cross_Country_Skiing	1	0	0	1
Martin_Johnsrud_Sundby	25	Norway	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Tim_Tscharnke	20	Germany	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Katrin_Zeller	30	Germany	2010	2/28/10	Cross_Country_Skiing	0	1	0	1
Ivan_Alypov	23	Russia	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Lina_Andersson	24	Sweden	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Nataliya_Baranova	30	Russia	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Luká__Bauer	28	Czech_Republic	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Viola_Bauer	29	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Marit_Bjørgen	25	Norway	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Stefanie_Böhler	24	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Mikhail_Botvinov	38	Austria	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Antonella_Confortola-Wyatt	30	Italy	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Chandra_Crawford	22	Canada	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Anna_Dahlberg-Olsson	29	Sweden	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Roddy_Darragon	22	France	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Frode_Estil	33	Norway	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Jens_Filbrich	26	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Arianna_Follis	28	Italy	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Mathias_Fredriksson	33	Sweden	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Tor-Arne_Hetland	32	Norway	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Justyna_Kowalczyk	23	Poland	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Virpi_Kuitunen	29	Finland	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Larisa_Kurkina	32	Russia	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Mats_Larsson	25	Sweden	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Johan_Olsson	25	Sweden	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Gabriella_Paruzzi	36	Italy	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Hilde_Gjermundshaug_Pedersen	41	Norway	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Sara_Renner	29	Canada	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Vasily_Rochev	25	Russia	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Aino-Kaisa_Saarinen	27	Finland	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Evi_Sachenbacher-Stehle	25	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Andreas_Schlütter	33	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Beckie_Scott	31	Canada	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Alyona_Sidko	26	Russia	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Anders_Södergren	28	Sweden	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
René_Sommerfeldt	31	Germany	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Jens_Arne_Svartedal	30	Norway	2006	2/26/06	Cross_Country_Skiing	0	1	0	1
Fulvio_Valbusa	37	Italy	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Sabina_Valbusa	34	Italy	2006	2/26/06	Cross_Country_Skiing	0	0	1	1
Andrus_Veerpalu	35	Estonia	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Cristian_Zorzi	33	Italy	2006	2/26/06	Cross_Country_Skiing	1	0	0	1
Brigitte_Albrecht-Loretan	31	Switzerland	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Tobias_Angerer	24	Germany	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Anders_Aukland	29	Norway	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Marit_Bjørgen	21	Norway	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Mikhail_Botvinov	34	Austria	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Giorgio_Di_Centa	29	Italy	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Per_Elofsson	24	Sweden	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Jens_Filbrich	22	Germany	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Manuela_Henkel	27	Germany	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Tor-Arne_Hetland	28	Norway	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Odd-Bjørn_Hjelmeset	30	Norway	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Christian_Hoffmann	27	Austria	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Andrea_Huber	26	Switzerland	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Mikhail_Ivanov	24	Russia	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Claudia_Künzel-Nystad	24	Germany	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Natascia_Leonardi_Cortesi	30	Switzerland	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Jaak_Mae	29	Estonia	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Fabio_Maj	31	Italy	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Gabriella_Paruzzi	32	Italy	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
Hilde_Gjermundshaug_Pedersen	37	Norway	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Pietro_Piller_Cottrer	27	Italy	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Laurence_Rochat	22	Switzerland	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Peter_Schlickenrieder	32	Germany	2002	2/24/02	Cross_Country_Skiing	0	1	0	1
Andreas_Schlütter	29	Germany	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Beckie_Scott	27	Canada	2002	2/24/02	Cross_Country_Skiing	1	0	0	1
René_Sommerfeldt	27	Germany	2002	2/24/02	Cross_Country_Skiing	0	0	1	1
Hannes_Aigner	23	Germany	2012	8/12/12	Canoeing	0	0	1	1
Tim_Baillie	33	Great_Britain	2012	8/12/12	Canoeing	1	0	0	1
Aleksandr_Bogdanovich	30	Belarus	2012	8/12/12	Canoeing	0	1	0	1
Andrey_Bogdanovich	24	Belarus	2012	8/12/12	Canoeing	0	1	0	1
Sebastian_Brendel	24	Germany	2012	8/12/12	Canoeing	1	0	0	1
David_Cal	29	Spain	2012	8/12/12	Canoeing	0	1	0	1
Lisa_Carrington	23	New_Zealand	2012	8/12/12	Canoeing	1	0	0	1
Yuriy_Cheban	26	Ukraine	2012	8/12/12	Canoeing	1	0	0	1
Maialen_Chourraut	29	Spain	2012	8/12/12	Canoeing	0	0	1	1
Jacob_Clear	27	Australia	2012	8/12/12	Canoeing	1	0	0	1
Saúl_Craviotto	27	Spain	2012	8/12/12	Canoeing	0	1	0	1
Mark_de_Jonge	28	Canada	2012	8/12/12	Canoeing	0	0	1	1
Rudolf_Dombi	25	Hungary	2012	8/12/12	Canoeing	1	0	0	1
Josef_Dostál	19	Czech_Republic	2012	8/12/12	Canoeing	0	0	1	1
Aleksandr_Dyachenko	22	Russia	2012	8/12/12	Canoeing	1	0	0	1
Tony_Estanguet	34	France	2012	8/12/12	Canoeing	1	0	0	1
Krisztina_Fazekas_Zur	32	Hungary	2012	8/12/12	Canoeing	1	0	0	1
Emilie_Fer	29	France	2012	8/12/12	Canoeing	1	0	0	1
David_Florence	29	Great_Britain	2012	8/12/12	Canoeing	0	1	0	1
Jess_Fox	18	Australia	2012	8/12/12	Canoeing	0	1	0	1
Bridgitte_Hartley	29	South_Africa	2012	8/12/12	Canoeing	0	0	1	1
Daniel_Havel	20	Czech_Republic	2012	8/12/12	Canoeing	0	0	1	1
Liam_Heath	27	Great_Britain	2012	8/12/12	Canoeing	0	0	1	1
Pavol_Hochschorner	32	Slovakia	2012	8/12/12	Canoeing	0	0	1	1
Peter_Hochschorner	32	Slovakia	2012	8/12/12	Canoeing	0	0	1	1
Max_Hoff	29	Germany	2012	8/12/12	Canoeing	0	0	1	1
Martin_Hollstein	25	Germany	2012	8/12/12	Canoeing	0	0	1	1
Richard_Hounslow	30	Great_Britain	2012	8/12/12	Canoeing	0	1	0	1
Vavrinec_Hradílek	25	Czech_Republic	2012	8/12/12	Canoeing	0	1	0	1
Andreas_Ihle	33	Germany	2012	8/12/12	Canoeing	0	0	1	1
Zoltán_Kammerer	34	Hungary	2012	8/12/12	Canoeing	0	1	0	1
Olga_Khudenko	20	Belarus	2012	8/12/12	Canoeing	0	0	1	1
Roland_Kökény	36	Hungary	2012	8/12/12	Canoeing	1	0	0	1
Aleksey_Korovashkov	20	Russia	2012	8/12/12	Canoeing	0	0	1	1
Peter_Kretschmer	20	Germany	2012	8/12/12	Canoeing	1	0	0	1
Tamás_Kulifai	23	Hungary	2012	8/12/12	Canoeing	0	1	0	1
Kurt_Kuschela	23	Germany	2012	8/12/12	Canoeing	1	0	0	1
Eirik_Verås_Larsen	36	Norway	2012	8/12/12	Canoeing	1	0	0	1
Carolin_Leonhardt	27	Germany	2012	8/12/12	Canoeing	0	1	0	1
Vadim_Makhnyov	32	Belarus	2012	8/12/12	Canoeing	0	1	0	1
Michal_Martikán	33	Slovakia	2012	8/12/12	Canoeing	0	0	1	1
Ed_McKeever	28	Great_Britain	2012	8/12/12	Canoeing	1	0	0	1
Beata_Mikolajczyk	26	Poland	2012	8/12/12	Canoeing	0	0	1	1
Daniele_Molmenti	27	Italy	2012	8/12/12	Canoeing	1	0	0	1
Karolina_Naja	22	Poland	2012	8/12/12	Canoeing	0	0	1	1
Mark_Oldershaw	29	Canada	2012	8/12/12	Canoeing	0	0	1	1
Dániel_Pauman	25	Hungary	2012	8/12/12	Canoeing	0	1	0	1
Ilya_Pervukhin	21	Russia	2012	8/12/12	Canoeing	0	0	1	1
Roman_Petrushenko	31	Belarus	2012	8/12/12	Canoeing	0	1	0	1
Fernando_Pimenta	22	Portugal	2012	8/12/12	Canoeing	0	1	0	1
Marina_Poltoran	24	Belarus	2012	8/12/12	Canoeing	0	0	1	1
Irina_Pomelova	22	Belarus	2012	8/12/12	Canoeing	0	0	1	1
Nadezhda_Popok	23	Belarus	2012	8/12/12	Canoeing	0	0	1	1
Yury_Postrigay	23	Russia	2012	8/12/12	Canoeing	1	0	0	1
Jon_Schofield	27	Great_Britain	2012	8/12/12	Canoeing	0	0	1	1
Ivan_Shtyl	26	Russia	2012	8/12/12	Canoeing	0	0	1	1
Emanuel_Silva	26	Portugal	2012	8/12/12	Canoeing	0	1	0	1
Dave_Smith	25	Australia	2012	8/12/12	Canoeing	1	0	0	1
Tate_Smith	30	Australia	2012	8/12/12	Canoeing	1	0	0	1
Jan__terba	31	Czech_Republic	2012	8/12/12	Canoeing	0	0	1	1
Murray_Stewart	26	Australia	2012	8/12/12	Canoeing	1	0	0	1
Etienne_Stott	33	Great_Britain	2012	8/12/12	Canoeing	1	0	0	1
Jevgenijus__uklinas	26	Lithuania	2012	8/12/12	Canoeing	0	1	0	1
Gabriella_Szabó	25	Hungary	2012	8/12/12	Canoeing	1	0	0	1
Sideris_Tasiadis	22	Germany	2012	8/12/12	Canoeing	0	1	0	1
Dávid_Tóth	27	Hungary	2012	8/12/12	Canoeing	0	1	0	1
Luká__Trefil	23	Czech_Republic	2012	8/12/12	Canoeing	0	0	1	1
Adam_Van_Koeverden	30	Canada	2012	8/12/12	Canoeing	0	1	0	1
Katrin_Wagner-Augustin	34	Germany	2012	8/12/12	Canoeing	0	1	0	1
Aleksey_Abalmasov	28	Belarus	2008	8/24/08	Canoeing	1	0	0	1
Lutz_Altepost	26	Germany	2008	8/24/08	Canoeing	0	0	1	1
Rob_Bell	30	Australia	2008	8/24/08	Canoeing	0	0	1	1
Aleksandr_Bogdanovich	26	Belarus	2008	8/24/08	Canoeing	1	0	0	1
Andrey_Bogdanovich	20	Belarus	2008	8/24/08	Canoeing	1	0	0	1
Benjamin_Boukpeti	27	Togo	2008	8/24/08	Canoeing	0	0	1	1
Norman_Bröckl	21	Germany	2008	8/24/08	Canoeing	0	0	1	1
Yuriy_Cheban	22	Ukraine	2008	8/24/08	Canoeing	0	0	1	1
Saúl_Craviotto	23	Spain	2008	8/24/08	Canoeing	1	0	0	1
Hannah_Davis	23	Australia	2008	8/24/08	Canoeing	0	0	1	1
Marie_Delattre	27	France	2008	8/24/08	Canoeing	0	0	1	1
Torsten_Eckbrett	24	Germany	2008	8/24/08	Canoeing	0	0	1	1
Andrea_Facchin	29	Italy	2008	8/24/08	Canoeing	0	0	1	1
Fanny_Fischer	21	Germany	2008	8/24/08	Canoeing	1	0	0	1
David_Florence	26	Great_Britain	2008	8/24/08	Canoeing	0	1	0	1
Lyndsie_Fogarty	24	Australia	2008	8/24/08	Canoeing	0	0	1	1
Björn_Goldschmidt	28	Germany	2008	8/24/08	Canoeing	0	0	1	1
Alexander_Grimm	21	Germany	2008	8/24/08	Canoeing	1	0	0	1
Thomas_Hall	26	Canada	2008	8/24/08	Canoeing	0	0	1	1
Pavol_Hochschorner	28	Slovakia	2008	8/24/08	Canoeing	1	0	0	1
Peter_Hochschorner	28	Slovakia	2008	8/24/08	Canoeing	1	0	0	1
Martin_Hollstein	21	Germany	2008	8/24/08	Canoeing	1	0	0	1
Josefa_Idem-Guerrini	43	Italy	2008	8/24/08	Canoeing	0	1	0	1
Andreas_Ihle	29	Germany	2008	8/24/08	Canoeing	1	0	0	1
Elena_Kaliská	36	Slovakia	2008	8/24/08	Canoeing	1	0	0	1
Tamás_Kiss	21	Hungary	2008	8/24/08	Canoeing	0	0	1	1
Kim_Knudsen	30	Denmark	2008	8/24/08	Canoeing	0	1	0	1
Aleksandr_Kostoglod	34	Russia	2008	8/24/08	Canoeing	0	1	0	1
Danuta_Kozák	21	Hungary	2008	8/24/08	Canoeing	0	1	0	1
György_Kozmann	30	Hungary	2008	8/24/08	Canoeing	0	0	1	1
Mikhail_Kuznetsov	23	Russia	2008	8/24/08	Canoeing	0	0	1	1
Dmitry_Larionov	22	Russia	2008	8/24/08	Canoeing	0	0	1	1
Eirik_Verås_Larsen	32	Norway	2008	8/24/08	Canoeing	0	1	0	1
Jacqui_Lawrence	26	Australia	2008	8/24/08	Canoeing	0	1	0	1
Fabien_Lefèvre	26	France	2008	8/24/08	Canoeing	0	1	0	1
Artur_Litvinchuk	20	Belarus	2008	8/24/08	Canoeing	1	0	0	1
Michal_Martikán	29	Slovakia	2008	8/24/08	Canoeing	1	0	0	1
Chantal_Meek	29	Australia	2008	8/24/08	Canoeing	0	0	1	1
Meng_Guanliang	31	China	2008	8/24/08	Canoeing	1	0	0	1
Beata_Mikolajczyk	22	Poland	2008	8/24/08	Canoeing	0	1	0	1
Violetta_Oblinger-Peters	30	Austria	2008	8/24/08	Canoeing	0	0	1	1
Lisa_Oldenhof	28	Australia	2008	8/24/08	Canoeing	0	0	1	1
Maksim_Opalev	29	Russia	2008	8/24/08	Canoeing	1	0	0	1
Inna_Osypenko-Radomska	25	Ukraine	2008	8/24/08	Canoeing	1	0	0	1
Aneta_Pastuszka-Konieczna	30	Poland	2008	8/24/08	Canoeing	0	1	0	1
Carlos_Pérez	29	Spain	2008	8/24/08	Canoeing	1	0	0	1
René_Poulsen	19	Denmark	2008	8/24/08	Canoeing	0	1	0	1
Ronald_Rauhe	26	Germany	2008	8/24/08	Canoeing	0	1	0	1
Nicole_Reinhardt	22	Germany	2008	8/24/08	Canoeing	1	0	0	1
Michal_Riszdorfer	31	Slovakia	2008	8/24/08	Canoeing	0	1	0	1
Richard_Riszdorfer	27	Slovakia	2008	8/24/08	Canoeing	0	1	0	1
Antonio_Scaduto	30	Italy	2008	8/24/08	Canoeing	0	0	1	1
Ondrej__tepánek	28	Czech_Republic	2008	8/24/08	Canoeing	0	1	0	1
Gabriella_Szabó	22	Hungary	2008	8/24/08	Canoeing	0	1	0	1
Juraj_Tarr	29	Slovakia	2008	8/24/08	Canoeing	0	1	0	1
Sergey_Ulegin	30	Russia	2008	8/24/08	Canoeing	0	1	0	1
Attila_Vajda	25	Hungary	2008	8/24/08	Canoeing	1	0	0	1
Adam_Van_Koeverden	26	Canada	2008	8/24/08	Canoeing	0	1	0	1
Anne-Laure_Viard	27	France	2008	8/24/08	Canoeing	0	0	1	1
Erik_Vlcek	26	Slovakia	2008	8/24/08	Canoeing	0	1	0	1
Jaroslav_Volf	28	Czech_Republic	2008	8/24/08	Canoeing	0	1	0	1
Conny_Wassmuth	25	Germany	2008	8/24/08	Canoeing	1	0	0	1
Tim_Wieskötter	29	Germany	2008	8/24/08	Canoeing	0	1	0	1
Yang_Wenjun	24	China	2008	8/24/08	Canoeing	1	0	0	1
Juraj_Baca	27	Slovakia	2004	8/29/04	Canoeing	0	0	1	1
Björn_Bach	28	Germany	2004	8/29/04	Canoeing	0	1	0	1
Hanna_Balabanova	34	Ukraine	2004	8/29/04	Canoeing	0	0	1	1
Ledys_Balceiro	29	Cuba	2004	8/29/04	Canoeing	0	1	0	1
Marcus_Becker	22	Germany	2004	8/29/04	Canoeing	0	1	0	1
Beniamino_Bonomi	36	Italy	2004	8/29/04	Canoeing	0	1	0	1
Kinga_Bóta	27	Hungary	2004	8/29/04	Canoeing	0	1	0	1
Caroline_Brunet	35	Canada	2004	8/29/04	Canoeing	0	0	1	1
Olena_Cherevatova	34	Ukraine	2004	8/29/04	Canoeing	0	0	1	1
Tony_Estanguet	26	France	2004	8/29/04	Canoeing	1	0	0	1
Nils_Olav_Fjeldheim	27	Norway	2004	8/29/04	Canoeing	0	0	1	1
Ben_Fouhy	25	New_Zealand	2004	8/29/04	Canoeing	0	1	0	1
Rebecca_Giddens	26	United_States	2004	8/29/04	Canoeing	0	1	0	1
Christian_Gille	28	Germany	2004	8/29/04	Canoeing	1	0	0	1
Stefan_Henze	23	Germany	2004	8/29/04	Canoeing	0	1	0	1
Pavol_Hochschorner	24	Slovakia	2004	8/29/04	Canoeing	1	0	0	1
Peter_Hochschorner	24	Slovakia	2004	8/29/04	Canoeing	1	0	0	1
Gábor_Horváth	32	Hungary	2004	8/29/04	Canoeing	1	0	0	1
Josefa_Idem-Guerrini	39	Italy	2004	8/29/04	Canoeing	0	1	0	1
Andreas_Ihle	25	Germany	2004	8/29/04	Canoeing	0	1	0	1
Elena_Kaliská	32	Slovakia	2004	8/29/04	Canoeing	1	0	0	1
Zoltán_Kammerer	26	Hungary	2004	8/29/04	Canoeing	1	0	0	1
György_Kolonics	32	Hungary	2004	8/29/04	Canoeing	0	0	1	1
György_Kozmann	26	Hungary	2004	8/29/04	Canoeing	0	0	1	1
Fabien_Lefèvre	22	France	2004	8/29/04	Canoeing	0	0	1	1
Vadim_Makhnyov	24	Belarus	2004	8/29/04	Canoeing	0	0	1	1
Michal_Martikán	25	Slovakia	2004	8/29/04	Canoeing	0	1	0	1
Meng_Guanliang	27	China	2004	8/29/04	Canoeing	1	0	0	1
Henrik_Nilsson	28	Sweden	2004	8/29/04	Canoeing	1	0	0	1
Maike_Nollen	26	Germany	2004	8/29/04	Canoeing	1	0	0	1
Maksim_Opalev	25	Russia	2004	8/29/04	Canoeing	0	0	1	1
Markus_Oscarsson	27	Sweden	2004	8/29/04	Canoeing	1	0	0	1
Inna_Osypenko-Radomska	21	Ukraine	2004	8/29/04	Canoeing	0	0	1	1
Aneta_Pastuszka-Konieczna	26	Poland	2004	8/29/04	Canoeing	0	0	1	1
Benoît_Peschier	24	France	2004	8/29/04	Canoeing	1	0	0	1
Roman_Petrushenko	23	Belarus	2004	8/29/04	Canoeing	0	0	1	1
Stefan_Pfannmöller	23	Germany	2004	8/29/04	Canoeing	0	0	1	1
Ronald_Rauhe	22	Germany	2004	8/29/04	Canoeing	1	0	0	1
Helen_Reeves	23	Great_Britain	2004	8/29/04	Canoeing	0	0	1	1
Michal_Riszdorfer	27	Slovakia	2004	8/29/04	Canoeing	0	0	1	1
Richard_Riszdorfer	23	Slovakia	2004	8/29/04	Canoeing	0	0	1	1
Clint_Robinson	32	Australia	2004	8/29/04	Canoeing	0	1	0	1
Ibrahim_Rojas	28	Cuba	2004	8/29/04	Canoeing	0	1	0	1
Antonio_Rossi	35	Italy	2004	8/29/04	Canoeing	0	1	0	1
Beata_Sokolowska-Kulesza	30	Poland	2004	8/29/04	Canoeing	0	0	1	1
Ondrej__tepánek	24	Czech_Republic	2004	8/29/04	Canoeing	0	0	1	1
Botond_Storcz	29	Hungary	2004	8/29/04	Canoeing	1	0	0	1
Szilvia_Szabó	25	Hungary	2004	8/29/04	Canoeing	0	1	0	1
Tetiana_Teklian-Semykina	30	Ukraine	2004	8/29/04	Canoeing	0	0	1	1
Stefan_Ulm	28	Germany	2004	8/29/04	Canoeing	0	1	0	1
Attila_Vajda	21	Hungary	2004	8/29/04	Canoeing	0	0	1	1
Ákos_Vereckei	26	Hungary	2004	8/29/04	Canoeing	1	0	0	1
Erzsébet_Viski	24	Hungary	2004	8/29/04	Canoeing	0	1	0	1
Erik_Vlcek	22	Slovakia	2004	8/29/04	Canoeing	0	0	1	1
Jaroslav_Volf	24	Czech_Republic	2004	8/29/04	Canoeing	0	0	1	1
Katrin_Wagner-Augustin	26	Germany	2004	8/29/04	Canoeing	1	0	0	1
Campbell_Walsh	26	Great_Britain	2004	8/29/04	Canoeing	0	1	0	1
Tim_Wieskötter	25	Germany	2004	8/29/04	Canoeing	1	0	0	1
Tomasz_Wylenzek	21	Germany	2004	8/29/04	Canoeing	1	0	0	1
Ian_Wynne	30	Great_Britain	2004	8/29/04	Canoeing	0	0	1	1
Yang_Wenjun	20	China	2004	8/29/04	Canoeing	1	0	0	1
Mark_Zabel	31	Germany	2004	8/29/04	Canoeing	0	1	0	1
